iid,isbn_raw
7116,0812885066
7117,081296666X
7118,081296683X
7119,0812967240
7120,081296814X
7121,0812968379
7122,0812969812
7123,0812971043
7124,081297106X
7125,0821221817
7126,0821742841
7127,0821762982
7128,0821765221
7129,0821766570
7130,0821767089
7131,0821767240
7132,0821768379
7133,0821768417
7134,0821769278
7135,0821769340
7136,0821769367
7137,0821770209
7138,0821771108
7139,0821772279
7140,0821772953
7141,0821773682
7142,082177462X
7143,082177512X
7144,0821775863
7145,0821776037
7146,0821776118
7147,0821776436
7148,0823401898
7149,0826308791
7150,0833510266
7151,0836204158
7152,0836204255
7153,0836204387
7154,0836210263
7155,0836211499
7156,0836213122
7157,0836213319
7158,0836214439
7159,0836217012
7160,0836217179
7161,0836217241
7162,0836217357
7163,0836217403
7164,0836217632
7165,0836217691
7166,0836217799
7167,0836218051
7168,0836218221
7169,0836218256
7170,0836218310
7171,0836218353
7172,0836218426
7173,0836218515
7174,0836218523
7175,0836218620
7176,0836218655
7177,0836218663
7178,0836218787
7179,0836218817
7180,0836218833
7181,0836218981
7182,0836220498
7183,0836220625
7184,0836220668
7185,0836220676
7186,0836220730
7187,0836220854
7188,0836220870
7189,0836220889
7190,0836220986
7191,0836221192
7192,0836221311
7193,0836221362
7194,0836228804
7195,0836228995
7196,0836236688
7197,0836251822
7198,0836270061
7199,0837850681
7200,0840776381
7201,0842314296
7202,0842321934
7203,0842321942
7204,0842329110
7205,0842329129
7206,0842329145
7207,0842329153
7208,0842329161
7209,084232920X
7210,0842329218
7211,0842329242
7212,0842329250
7213,0842329269
7214,0842329277
7215,0842329285
7216,0842329293
7217,0842332251
7218,084233226X
7219,0842332278
7220,0842332286
7221,0842332294
7222,0842332308
7223,0842332340
7224,0842332359
7225,0842342702
7226,0842355715
7227,0842373195
7228,0842384065
7229,0843944463
7230,0843945508
7231,0843945656
7232,0843947357
7233,0843947810
7234,0843947888
7235,0843948272
7236,0843948507
7237,084394952X
7238,0843949945
7239,0843950404
7240,0843950463
7241,084395048X
7242,0843950757
7243,0843951036
7244,0849908647
7245,0849911672
7246,0849911788
7247,0849911796
7248,0849916836
7249,0849942845
7250,0860681297
7251,0860917886
7252,0865471185
7253,0871133741
7254,0871134799
7255,0871135809
7256,0871136791
7257,0871137534
7258,087113795X
7259,0871138190
7260,0871233428
7261,0871233452
7262,0872861562
7263,0873523792
7264,0874411033
7265,0874776945
7266,0874778883
7267,0874869870
7268,0875420036
7269,0875420281
7270,0875420508
7271,0875421180
7272,0875421229
7273,0875421245
7274,087542127X
7275,0875421318
7276,0875421369
7277,0875421849
7278,0875421857
7279,087542791X
7280,0875961517
7281,0876120796
7282,0876451121
7283,0876850867
7284,0876855575
7285,0877017883
7286,0877733759
7287,0877799156
7288,0878573410
7289,0878578730
7290,0879979623
7291,0880296143
7292,0880381736
7293,0880381744
7294,0880381752
7295,0880382651
7296,0880382678
7297,0880385197
7298,0880385480
7299,0880389052
7300,0880389095
7301,0883659654
7302,088396631X
7303,0884046818
7304,0886771625
7305,0886772540
7306,0886773520
7307,0886773555
7308,0886773741
7309,0886773776
7310,0886773784
7311,0886773849
7312,0886774004
7313,0886774012
7314,0886774268
7315,0886774500
7316,0886774543
7317,0886774616
7318,0886774632
7319,0886774713
7320,0886774802
7321,0886774829
7322,0886775027
7323,0886775035
7324,0886775302
7325,0886775426
7326,0886775507
7327,0886775639
7328,0886775795
7329,0886775825
7330,0886775876
7331,0886775957
7332,0886775981
7333,0886776066
7334,0886776287
7335,0886776376
7336,0886776430
7337,0886776511
7338,0886776554
7339,0886776619
7340,0886776686
7341,0886777313
7342,0886777348
7343,0886777399
7344,0886777631
7345,0886777739
7346,0886777844
7347,0886778697
7348,0886778905
7349,0886779537
7350,0886779758
7351,0886878470
7352,0887307876
7353,0887307884
7354,0887308589
7355,088730866X
7356,0889740224
7357,0890090572
7358,0890438439
7359,0890876517
7360,0890876789
7361,0890877033
7362,0891073906
7363,0891075275
7364,0891076182
7365,0892550147
7366,0892966971
7367,0892967641
7368,0892967811
7369,0893753564
7370,0893757071
7371,0894716905
7372,0894718207
7373,089471838X
7374,0894800159
7375,0894801996
7376,0894803204
7377,0894803700
7378,0894805770
7379,0894808249
7380,089480829X
7381,0894809946
7382,0895297272
7383,0895771845
7384,0895773783
7385,0898154901
7386,0898156122
7387,0898157803
7388,0898159954
7389,0899193625
7390,0915230151
7391,0915811006
7392,0916441822
7393,0916856011
7394,0918949165
7395,0920668364
7396,0920668372
7397,0922066728
7398,0929239571
7399,0929264576
7400,0929634063
7401,092963408X
7402,0930289234
7403,0930289528
7404,0930289595
7405,0931432820
7406,0931674085
7407,0933944047
7408,0934211477
7409,0937295043
7410,0937611018
7411,0943233437
7412,0943233828
7413,0962959170
7414,0962980307
7415,0963622927
7416,0965834581
7417,0965843920
7418,0967231434
7419,0967370167
7420,0967673747
7421,0971181802
7422,0971263906
7423,0971290903
7424,0971766711
7425,0971880107
7426,0972393617
7427,1400030382
7428,140003065X
7429,1400030927
7430,1400031346
7431,1400031354
7432,1400031362
7433,1400031699
7434,140003180X
7435,1400032016
7436,1400032717
7437,1400032806
7438,1400033349
7439,1400033543
7440,1400034779
7441,1400041414
7442,1400042070
7443,1400045088
7444,140004832X
7445,1400051452
7446,1400060117
7447,1400060222
7448,1400060265
7449,1400060494
7450,1400060737
7451,1400060923
7452,1400077826
7453,1401088945
7454,1401201385
7455,1401300057
7456,1401300316
7457,1401300901
7458,1401301061
7459,1401351964
7460,1550223968
7461,1550548913
7462,1550810510
7463,1551660202
7464,1551660504
7465,1551660598
7466,1551660717
7467,1551661586
7468,1551662604
7469,1551662779
7470,1551664275
7471,1551664313
7472,1551664348
7473,1551665204
7474,1551665301
7475,155166531X
7476,1551665344
7477,155166545X
7478,1551665743
7479,155166576X
7480,1551665794
7481,1551665824
7482,1551665972
7483,1551666014
7484,1551666022
7485,1551666103
7486,1551666189
7487,1551666510
7488,1551666561
7489,155166674X
7490,1551666758
7491,1551666804
7492,1551666839
7493,1551666847
7494,1551666901
7495,1551666952
7496,1551666960
7497,1551667002
7498,1551667010
7499,1551667150
7500,1551667193
7501,1551667223
7502,1551667363
7503,1551667401
7504,1551667436
7505,1551667509
7506,1551667517
7507,1551667894
7508,1551668009
7509,1551668017
7510,1551668068
7511,1551668084
7512,1551668122
7513,1551668246
7514,1551668270
7515,1551668300
7516,1551668378
7517,1551668394
7518,1551668432
7519,1551668440
7520,1551668459
7521,1551668513
7522,1551668653
7523,1551668726
7524,1551668769
7525,1551668777
7526,155166884X
7527,1551668866
7528,1551668912
7529,1551668920
7530,1551668947
7531,1551668998
7532,1551669021
7533,1551669153
7534,1551669234
7535,1551669293
7536,1551669307
7537,1551669374
7538,1551669382
7539,1551669390
7540,1551669404
7541,1551669412
7542,1551669455
7543,155166948X
7544,1551669498
7545,1551669501
7546,155166951X
7547,1551669552
7548,1551669587
7549,1551669625
7550,1551669633
7551,1555611435
7552,1555837336
7553,1555910807
7554,1555912400
7555,1556611536
7556,1556618662
7557,1556706804
7558,1558506462
7559,1558531025
7560,1558531564
7561,1558532161
7562,1558532331
7563,1558532854
7564,1558538445
7565,1558599177
7566,155874262X
7567,1558742913
7568,1558743316
7569,1558743324
7570,1558743669
7571,1558743790
7572,1558744029
7573,1558744150
7574,155874424X
7575,1558744290
7576,1558744592
7577,1558744606
7578,1558744630
7579,1558745017
7580,1558745157
7581,1558745432
7582,1558745718
7583,1558746099
7584,1558746161
7585,1558746226
7586,1558746463
7587,1558746625
7588,1558747028
7589,1558747060
7590,1558747109
7591,1558747346
7592,1558747613
7593,1558747699
7594,1558748008
7595,1558748865
7596,1559360615
7597,1560761156
7598,1560768401
7599,1560974273
7600,156138450X
7601,1561483176
7602,1561483516
7603,1561706213
7604,1561797111
7605,1563890119
7606,156389016X
7607,1563890410
7608,1563890895
7609,1563891050
7610,1563891336
7611,1563891387
7612,1563891719
7613,1563892057
7614,1563893126
7615,1563893339
7616,1563893428
7617,1563895730
7618,1563896176
7619,1563898586
7620,1563899388
7621,1563899809
7622,156402976X
7623,1564762440
7624,1565075722
7625,1565122798
7626,1565122968
7627,1565123638
7628,1565123824
7629,1565124057
7630,1565548353
7631,156584100X
7632,1566091594
7633,1566192951
7634,1566400201
7635,1566840287
7636,1567184855
7637,1567186904
7638,1567187072
7639,1567310079
7640,1567312500
7641,1569245134
7642,1569470154
7643,1569472475
7644,1570613818
7645,1571456988
7646,1571458735
7647,1571740562
7648,1572971142
7649,1573220221
7650,1573220280
7651,1573220485
7652,1573220876
7653,1573221112
7654,1573221465
7655,1573221775
7656,1573221856
7657,1573221937
7658,157322202X
7659,1573222038
7660,1573222259
7661,1573222267
7662,1573222453
7663,1573222518
7664,1573223328
7665,1573223425
7666,1573223565
7667,1573225126
7668,1573225312
7669,1573225487
7670,1573225517
7671,1573225541
7672,1573225789
7673,1573226106
7674,1573226122
7675,1573226521
7676,1573226882
7677,1573227331
7678,1573227374
7679,1573227889
7680,1573227978
7681,1573228214
7682,1573228281
7683,1573228583
7684,1573228737
7685,1573229083
7686,157322930X
7687,1573229326
7688,1573229334
7689,1573229350
7690,1573229385
7691,1573229571
7692,1573229628
7693,1573229725
7694,1573240397
7695,1575665379
7696,1575667215
7697,1575667223
7698,1575668807
7699,1576734781
7700,1576737160
7701,1576737330
7702,1576738582
7703,1576739627
7704,1576739759
7705,1577780728
7706,1578561256
7707,157866005X
7708,1579546463
7709,1579549586
7710,1580050158
7711,1580050298
7712,1580050751
7713,1580082319
7714,1580620477
7715,1580628362
7716,158234082X
7717,1582342156
7718,1582342849
7719,1582343047
7720,1582343764
7721,1583224890
7722,1583224912
7723,1585670227
7724,1588720020
7725,158898608X
7726,1590521986
7727,1591820073
7728,1591821533
7729,1591822572
7730,1591822580
7731,1592400876
7732,1841491101
7733,1841952516
7734,1841952753
7735,1841952974
7736,1841954225
7737,1853260002
7738,1853260010
7739,1853260045
7740,1853260053
7741,1853260150
7742,1853260169
7743,1853260207
7744,1853260231
7745,1853260282
7746,1853260401
7747,185326041X
7748,1853260436
7749,1853260614
7750,1853260622
7751,1853260789
7752,1853260827
7753,185326086X
7754,1853261580
7755,1853811262
7756,1860499627
7757,1861976127
7758,1878257145
7759,1878424114
7760,1878424319
7761,1878424424
7762,1878424483
7763,1878448900
7764,1880418568
7765,1880418592
7766,1881273156
7767,1882723007
7768,1885171080
7769,1885211279
7770,1888054557
7771,189205101X
7772,1896860982
7773,189939835X
7774,1931081727
7775,1931514925
7776,1931520003
7777,1931561230
7778,193156146X
7779,1931561648
7780,2070360024
7781,8251800811
7782,8401328942
7783,842046435X
7784,8433969978
7785,8445071416
7786,846630679X
7787,8478886451
7788,8495501198
7789,9129622425
7790,950491036X
